Group;Group_Simple;Order;Common_Name;Dominant_Frequency;Log_Dominant_Frequency;Scientific_Name;Scientific_Name_(Replacement_Species);Frequency;Log_Frequency;Weight;Log_Weight;Environement;Mastication;Congregatory;Group_Size;Log_Group_Size;Chewing_Rate;Log_Chewing_Rate;Ref
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.54629833;0.18929329;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.11230577;0.32475679;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.95227766;0.29054158;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.5578635;0.1925294;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.31866825;0.36523862;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.68161435;0.22572641;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.5862069;0.41266327;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.68329177;0.2261594;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.08333333;0.31875876;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Rodentia;House Mouse;3445.3125;3.53722862;Mus musculus;Mus musculus;5.38452354;0.73114728;0.0255;-1.59345982;Open;Yes;Yes;5;0.698970004;;;
Mammalia;Mammalia;Rodentia;House Mouse;2863.916016;3.456960278;Mus musculus;Mus musculus;7.35547592;0.86661078;0.0255;-1.59345982;Open;Yes;Yes;5;0.698970004;;;
Mammalia;Mammalia;Rodentia;House Mouse;2928.515625;3.466647546;Mus musculus;Mus musculus;avr.75;0.67094128;0.0255;-1.59345982;Open;Yes;Yes;5;0.698970004;;;
Mammalia;Mammalia;Rodentia;House Mouse;3423.779297;3.534505762;Mus musculus;Mus musculus;3.94170195;0.59568378;0.0255;-1.59345982;Open;Yes;Yes;5;0.698970004;;;
Mammalia;Mammalia;Rodentia;House Mouse;2950.048828;3.469829204;Mus musculus;Mus musculus;avr.75;0.67094128;0.0255;-1.59345982;Open;Yes;Yes;5;0.698970004;;;
Mammalia;Mammalia;Primates;Human;344.53125;2.53722862;Homo sapiens;Homo sapiens;3.43145085;0.53547778;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;193.7988281;2.287351147;Homo sapiens;Homo sapiens;2.98725147;0.47527178;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;215.3320313;2.333108637;Homo sapiens;Homo sapiens;3.67773796;0.56558078;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;215.3320313;2.333108637;Homo sapiens;Homo sapiens;4.85280433;0.68599278;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;193.7988281;2.287351147;Homo sapiens;Homo sapiens;2.98725147;0.47527178;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;2.60055345;0.41506578;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.43145085;0.53547778;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.20165685;0.50537478;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.94170195;0.59568378;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.80743311;0.58063228;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;7.10492141;0.85155928;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;6.62912607;0.82145628;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.94170195;0.59568378;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;4.22461154;0.62578678;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.5524607;0.55052928;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.43145085;0.53547778;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;4.52782654;0.65588978;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.80743311;0.58063228;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;5.2011069;0.71609578;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;4.37359215;0.64083828;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;2.88549472;0.46022028;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;3.80743311;0.58063228;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Primates;Human;;;Homo sapiens;Homo sapiens;6.18519333;0.79135328;72.8;1.86213138;Shore;Yes;Yes;150;2.176091259;0.907441016;-0.042181595;
Mammalia;Mammalia;Artiodactyla;Humpback Whale;258.3984375;2.412289883;Megaptera novaeangliae;Megaptera novaeangliae;1.21320108;0.08393279;27500;4.43933269;Water;No;Yes;3;0.477121255;;;"Valsecchi E. Hale P. Corkeron P. Amos W. Social structure in migrating humpback whales (Megaptera novaeangliae). Mol Ecol. 2002 Mar;11(3):507-18. doi: 10.1046/j.0962-1083.2001.01459.x. PMID: 11918785."
Mammalia;Mammalia;Artiodactyla;Humpback Whale;129.1992188;2.111259888;Megaptera novaeangliae;Megaptera novaeangliae;2.88549472;0.46022028;27500;4.43933269;Water;No;Yes;3;0.477121255;;;"Valsecchi E. Hale P. Corkeron P. Amos W. Social structure in migrating humpback whales (Megaptera novaeangliae). Mol Ecol. 2002 Mar;11(3):507-18. doi: 10.1046/j.0962-1083.2001.01459.x. PMID: 11918785."
Mammalia;Mammalia;Artiodactyla;Humpback Whale;150.7324219;2.178206677;Megaptera novaeangliae;Megaptera novaeangliae;2.98725147;0.47527178;27500;4.43933269;Water;No;Yes;3;0.477121255;;;"Valsecchi E. Hale P. Corkeron P. Amos W. Social structure in migrating humpback whales (Megaptera novaeangliae). Mol Ecol. 2002 Mar;11(3):507-18. doi: 10.1046/j.0962-1083.2001.01459.x. PMID: 11918785."
Mammalia;Mammalia;Artiodactyla;Humpback Whale;236.8652344;2.374501322;Megaptera novaeangliae;Megaptera novaeangliae;1.05615289;0.02372679;27500;4.43933269;Water;No;Yes;3;0.477121255;;;"Valsecchi E. Hale P. Corkeron P. Amos W. Social structure in migrating humpback whales (Megaptera novaeangliae). Mol Ecol. 2002 Mar;11(3):507-18. doi: 10.1046/j.0962-1083.2001.01459.x. PMID: 11918785."
Mammalia;Mammalia;Artiodactyla;Humpback Whale;;;Megaptera novaeangliae;Megaptera novaeangliae;0.98542549;-0.00637621;27500;4.43933269;Water;No;Yes;3;0.477121255;;;"Valsecchi E. Hale P. Corkeron P. Amos W. Social structure in migrating humpback whales (Megaptera novaeangliae). Mol Ecol. 2002 Mar;11(3):507-18. doi: 10.1046/j.0962-1083.2001.01459.x. PMID: 11918785."
Mammalia;Mammalia;Artiodactyla;Hyppopotamus;75.36621094;1.877176682;Hippopotamus amphibius;Hippopotamus amphibius;2.60055345;0.41506578;1550;3.1903317;Wetland;Yes;Yes;20;1.301029996;;;
Mammalia;Mammalia;Artiodactyla;Hyppopotamus;64.59960938;1.810229892;Hippopotamus amphibius;Hippopotamus amphibius;2.88549472;0.46022028;1550;3.1903317;Wetland;Yes;Yes;20;1.301029996;;;
Mammalia;Mammalia;Artiodactyla;Hyppopotamus;75.36621094;1.877176682;Hippopotamus amphibius;Hippopotamus amphibius;0.91943449;-0.03647921;1550;3.1903317;Wetland;Yes;Yes;20;1.301029996;;;
Mammalia;Mammalia;Carnivora;Jaguar;236.8652344;2.374501322;Panthera onca;Panthera onca;2.51196905;0.40001429;76;1.88081359;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Jaguar;172.265625;2.236198624;Panthera onca;Panthera onca;3.80743311;0.58063228;76;1.88081359;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Jaguar;193.7988281;2.287351147;Panthera onca;Panthera onca;2.78720418;0.44516878;76;1.88081359;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Lion;150.7324219;2.178206677;Panthera leo;Panthera leo;1.02017644;0.00867529;188.5;2.27531136;Semi-Closed;Yes;Yes;16;1.204119983;1.449275362;0.161150909;
Mammalia;Mammalia;Carnivora;Lion;172.265625;2.236198624;Panthera leo;Panthera leo;1.49362574;0.17424179;188.5;2.27531136;Semi-Closed;Yes;Yes;16;1.204119983;1.449275362;0.161150909;
Mammalia;Mammalia;Carnivora;Lion;161.4990234;2.2081699;Panthera leo;Panthera leo;1.90371655;0.27960229;188.5;2.27531136;Semi-Closed;Yes;Yes;16;1.204119983;1.449275362;0.161150909;
Mammalia;Mammalia;Carnivora;Lion;118.4326172;2.073471327;Panthera leo;Panthera leo;1.44274736;0.15919029;188.5;2.27531136;Semi-Closed;Yes;Yes;16;1.204119983;1.449275362;0.161150909;
Mammalia;Mammalia;Carnivora;Lion;139.9658203;2.146021994;Panthera leo;Panthera leo;1.25598453;0.09898429;188.5;2.27531136;Semi-Closed;Yes;Yes;16;1.204119983;1.449275362;0.161150909;
Mammalia;Mammalia;Carnivora;Lycaon;990.5273438;2.995866469;Lycaon pictus;Lycaon pictus;2.18679607;0.33980829;26.25;1.41912931;Semi-Closed;Yes;Yes;11;1.041392685;;;
Mammalia;Mammalia;Carnivora;Lycaon;1765.722656;3.246922489;Lycaon pictus;Lycaon pictus;2.04035288;0.30970529;26.25;1.41912931;Semi-Closed;Yes;Yes;11;1.041392685;;;
Mammalia;Mammalia;Carnivora;Lycaon;1119.726563;3.049111981;Lycaon pictus;Lycaon pictus;6.4033137;0.80640478;26.25;1.41912931;Semi-Closed;Yes;Yes;11;1.041392685;;;
Mammalia;Mammalia;Carnivora;Lycaon;1124.745268;3.051054175;Lycaon pictus;Lycaon pictus;3.31456304;0.52042628;26.25;1.41912931;Semi-Closed;Yes;Yes;11;1.041392685;;;
Mammalia;Mammalia;Carnivora;Lycaon;1937.988281;3.287351147;Lycaon pictus;Lycaon pictus;2.04035288;0.30970529;26.25;1.41912931;Semi-Closed;Yes;Yes;11;1.041392685;;;
Mammalia;Mammalia;Carnivora;Lycaon;;;Lycaon pictus;Lycaon pictus;3.94170195;0.59568378;26.25;1.41912931;Semi-Closed;Yes;Yes;11;1.041392685;;;
Mammalia;Mammalia;Primates;Orang Outan;387.5976563;2.588381142;Pongo pygmaeus;Pongo pygmaeus;0.62799226;-0.20204571;60;1.77815125;Closed;Yes;No;2;0.301029996;1.515151515;0.180456064;
Mammalia;Mammalia;Primates;Orang Outan;387.5976563;2.588381142;Pongo pygmaeus;Pongo pygmaeus;0.91943449;-0.03647921;60;1.77815125;Closed;Yes;No;2;0.301029996;1.515151515;0.180456064;
Mammalia;Mammalia;Primates;Orang Outan;516.796875;2.713319879;Pongo pygmaeus;Pongo pygmaeus;1.21320108;0.08393279;60;1.77815125;Closed;Yes;No;2;0.301029996;1.515151515;0.180456064;
Mammalia;Mammalia;Primates;Orang Outan;624.4628906;2.795506635;Pongo pygmaeus;Pongo pygmaeus;0.85786271;-0.06658221;60;1.77815125;Closed;Yes;No;2;0.301029996;1.515151515;0.180456064;
Mammalia;Mammalia;Primates;Orang Outan;322.9980469;2.509199896;Pongo pygmaeus;Pongo pygmaeus;0.56597832;-0.24720021;60;1.77815125;Closed;Yes;No;2;0.301029996;1.515151515;0.180456064;
Mammalia;Mammalia;Cingulata;Pichi;882.8613281;2.945892494;Zaedyus pichyi;Zaedyus pichyi;1.39360209;0.14413879;01.janv;0.04139269;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Cingulata;Pichi;1916.455078;3.282498644;Zaedyus pichyi;Zaedyus pichyi;0.91943449;-0.03647921;01.janv;0.04139269;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Cingulata;Pichi;904.3945313;2.956357928;Zaedyus pichyi;Zaedyus pichyi;1.39360209;0.14413879;01.janv;0.04139269;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Cingulata;Pichi;861.328125;2.935168628;Zaedyus pichyi;Zaedyus pichyi;1.65728152;0.21939629;01.janv;0.04139269;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Cingulata;Pichi;1937.988281;3.287351147;Zaedyus pichyi;Zaedyus pichyi;0.82864076;-0.08163371;01.janv;0.04139269;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Lagomorpha;Pika;6750.65918;3.829346182;Ochotona dauurica;Ochotona dauurica;2.98725147;0.47527178;0.5015;-0.29972906;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Lagomorpha;Pika;3068.481445;3.486923501;Ochotona dauurica;Ochotona dauurica;4.08070577;0.61073528;0.5015;-0.29972906;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Lagomorpha;Pika;9431.542969;3.974582748;Ochotona dauurica;Ochotona dauurica;6.8629017;0.83650778;0.5015;-0.29972906;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Lagomorpha;Pika;3714.477539;3.569897737;Ochotona dauurica;Ochotona dauurica;2.34375;0.36991129;0.5015;-0.29972906;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Lagomorpha;Pika;6029.296875;3.780266669;Ochotona dauurica;Ochotona dauurica;2.34375;0.36991129;0.5015;-0.29972906;Open;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Primates;Rhesus Macaque;5297.167969;3.724043744;Macaca mulatta;Macaca mulatta;2.04035288;0.30970529;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;2971.582031;3.472987724;Macaca mulatta;Macaca mulatta;2.26391327;0.35485979;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;3251.513672;3.512085584;Macaca mulatta;Macaca mulatta;1.71572543;0.23444779;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;3768.310547;3.576146686;Macaca mulatta;Macaca mulatta;2.42640217;0.38496279;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;3488.378906;3.542623652;Macaca mulatta;Macaca mulatta;2.26391327;0.35485979;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;2.34375;0.36991129;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;1.90371655;0.27960229;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;1.90371655;0.27960229;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;2.34375;0.36991129;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;2.51196905;0.40001429;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;2.51196905;0.40001429;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;2.18679607;0.33980829;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Primates;Rhesus Macaque;;;Macaca mulatta;Macaca mulatta;3.94170195;0.59568378;08.juin;0.93449845;Closed;Yes;Yes;20;1.301029996;2.994011976;0.476253533;
Mammalia;Mammalia;Hyracoidea;Rock Hyrax;2928.515625;3.466647546;Procavia capensis;Procavia capensis;5.57440835;0.74619878;03.juin;0.5563025;Open;Yes;Yes;45;1.653212514;;;
Mammalia;Mammalia;Hyracoidea;Rock Hyrax;2583.984375;3.412289883;Procavia capensis;Procavia capensis;5.02393811;0.70104428;03.juin;0.5563025;Open;Yes;Yes;45;1.653212514;;;
Mammalia;Mammalia;Hyracoidea;Rock Hyrax;2799.316406;3.447051989;Procavia capensis;Procavia capensis;4.22461154;0.62578678;03.juin;0.5563025;Open;Yes;Yes;45;1.653212514;;;
Mammalia;Mammalia;Carnivora;Sun Bear;215.3320313;2.333108637;Helarctos malayanus;Helarctos malayanus;6.18519333;0.79135328;55;1.74036269;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Sun Bear;326.74258;2.514205734;Helarctos malayanus;Helarctos malayanus;7.88340389;0.89671378;55;1.74036269;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Sun Bear;344.53125;2.53722862;Helarctos malayanus;Helarctos malayanus;8.44922309;0.92681678;55;1.74036269;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Sun Bear;624.4628906;2.795506635;Helarctos malayanus;Helarctos malayanus;5.97450294;0.77630178;55;1.74036269;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Sun Bear;215.3320313;2.333108637;Helarctos malayanus;Helarctos malayanus;5.97450294;0.77630178;55;1.74036269;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;92773.4375;4.967423649;Desmodus rotundus;Desmodus rotundus;6.18519333;0.79135328;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;175781.25;5.244972548;Desmodus rotundus;Desmodus rotundus;6.4033137;0.80640478;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;29296.875;4.466821298;Desmodus rotundus;Desmodus rotundus;5.77098944;0.76125028;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;180664.0625;5.256871772;Desmodus rotundus;Desmodus rotundus;5.97450294;0.77630178;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;180664.0625;5.256871772;Desmodus rotundus;Desmodus rotundus;5.02393811;0.70104428;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;4.85280433;0.68599278;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;5.57440835;0.74619878;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;6.4033137;0.80640478;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;5.38452354;0.73114728;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;4.85280433;0.68599278;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;4.22461154;0.62578678;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Chiroptera;Vampire Bat;;;Desmodus rotundus;Desmodus rotundus;5.77098944;0.76125028;0.31;-0.50863831;Semi-Closed;Yes;Yes;60;1.77815125;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;2.42640217;0.38496279;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;7.88340389;0.89671378;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;0.41432038;-0.3826637;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;3.67773796;0.56558078;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;1.77623035;0.24949929;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;1.90371655;0.27960229;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Primates;Vervet Monkey;;;Chlorocebus pygerythus;Chlorocebus pygerythus;3.43145085;0.53547778;4;0.60205999;Semi-Closed;Yes;Yes;50;1.698970004;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;2928.515625;3.466647546;Marmota flaviventris;Marmota flaviventris;1.49362574;0.17424179;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;3251.513672;3.512085584;Marmota flaviventris;Marmota flaviventris;7.35547592;0.86661078;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;2734.716797;3.436912358;Marmota flaviventris;Marmota flaviventris;0.77314917;-0.11173671;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;3165.380859;3.500425972;Marmota flaviventris;Marmota flaviventris;0.49271274;-0.30740621;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;3660.644531;3.563557559;Marmota flaviventris;Marmota flaviventris;0.85786271;-0.06658221;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;0.69680104;-0.15689121;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
Mammalia;Mammalia;Rodentia;Yellow Bellied Marmot;;;Marmota flaviventris;Marmota flaviventris;1.25598453;0.09898429;03.mai;0.54406804;Open;Yes;Yes;15;1.176091259;;;
